 559
 4
 3.6912700e-02  3.1155900e-02  0.0000000e+00 
 2.8344100e-02  2.7682700e-02  0.0000000e+00 
 2.0877100e-02  2.4070600e-02  0.0000000e+00 
 1.4529100e-02  2.0330000e-02  0.0000000e+00 
 9.3149000e-03  1.6470600e-02  0.0000000e+00 
 5.2468000e-03  1.2501100e-02  0.0000000e+00 
 2.3342000e-03  8.4289000e-03  0.0000000e+00 
 5.8390000e-04  4.2603000e-03  0.0000000e+00 
 5.8390000e-04 -4.2603000e-03  0.0000000e+00 
 2.3342000e-03 -8.4289000e-03  0.0000000e+00 
 5.2468000e-03 -1.2501100e-02  0.0000000e+00 
 9.3149000e-03 -1.6470600e-02  0.0000000e+00 
 1.4529100e-02 -2.0330000e-02  0.0000000e+00 
 2.0877100e-02 -2.4070600e-02  0.0000000e+00 
 2.8344100e-02 -2.7682700e-02  0.0000000e+00 
 3.6912700e-02 -3.1155900e-02  0.0000000e+00 
 4.6562800e-02 -3.4479200e-02  0.0000000e+00 
 5.7272000e-02 -3.7641400e-02  0.0000000e+00 
 6.9015200e-02 -4.0631000e-02  0.0000000e+00 
 8.1764900e-02 -4.3437100e-02  0.0000000e+00 
 9.5491500e-02 -4.6048900e-02  0.0000000e+00 
 1.1016280e-01 -4.8456700e-02  0.0000000e+00 
 1.2574460e-01 -5.0651300e-02  0.0000000e+00 
 1.4220050e-01 -5.2625100e-02  0.0000000e+00 
 1.5949210e-01 -5.4371500e-02  0.0000000e+00 
 1.7757890e-01 -5.5885600e-02  0.0000000e+00 
 1.9641870e-01 -5.7164000e-02  0.0000000e+00 
 2.1596760e-01 -5.8204800e-02  0.0000000e+00 
 2.3617990e-01 -5.9008100e-02  0.0000000e+00 
 2.5700830e-01 -5.9575500e-02  0.0000000e+00 
 2.7840420e-01 -5.9910200e-02  0.0000000e+00 
 3.0031770e-01 -6.0017200e-02  0.0000000e+00 
 3.2269760e-01 -5.9902800e-02  0.0000000e+00 
 3.4549150e-01 -5.9574700e-02  0.0000000e+00 
 3.6864630e-01 -5.9041900e-02  0.0000000e+00 
 3.9210790e-01 -5.8314500e-02  0.0000000e+00 
 4.1582150e-01 -5.7403300e-02  0.0000000e+00 
 4.3973170e-01 -5.6320000e-02  0.0000000e+00 
 4.6378260e-01 -5.5076900e-02  0.0000000e+00 
 4.8791810e-01 -5.3686600e-02  0.0000000e+00 
 5.1208190e-01 -5.2162000e-02  0.0000000e+00 
 5.3621740e-01 -5.0516100e-02  0.0000000e+00 
 5.6026830e-01 -4.8761900e-02  0.0000000e+00 
 5.8417860e-01 -4.6912400e-02  0.0000000e+00 
 6.0789210e-01 -4.4980200e-02  0.0000000e+00 
 6.3135370e-01 -4.2977800e-02  0.0000000e+00 
 6.5450850e-01 -4.0917400e-02  0.0000000e+00 
 6.7730250e-01 -3.8810900e-02  0.0000000e+00 
 0.0000000e+00  0.0000000e+00  0.0000000e+00 
 6.8700000e-01  3.7883216e-02  0.0000000e+00 
 6.8700000e-01 -3.7883216e-02  0.0000000e+00 
 2.4610600e-02 -2.5876650e-02  0.0000000e+00 
 3.2628400e-02 -2.9419300e-02  0.0000000e+00 
 4.1737750e-02 -3.2817550e-02  0.0000000e+00 
 5.1917400e-02 -3.6060300e-02  0.0000000e+00 
 6.3143600e-02 -3.9136200e-02  0.0000000e+00 
 7.5390050e-02 -4.2034050e-02  0.0000000e+00 
 8.8628200e-02 -4.4743000e-02  0.0000000e+00 
 1.0282715e-01 -4.7252800e-02  0.0000000e+00 
 1.1795370e-01 -4.9554000e-02  0.0000000e+00 
 1.3644389e-01 -5.1934624e-02  0.0000000e+00 
 1.3079851e-01 -5.1257491e-02  0.0000000e+00 
 1.5367421e-01 -5.3783910e-02  0.0000000e+00 
 1.4796137e-01 -5.3206930e-02  0.0000000e+00 
 1.7148968e-01 -5.5375853e-02  0.0000000e+00 
 1.6551397e-01 -5.4875609e-02  0.0000000e+00 
 1.9009274e-01 -5.6734743e-02  0.0000000e+00 
 1.8391455e-01 -5.6315514e-02  0.0000000e+00 
 2.0944038e-01 -5.7857285e-02  0.0000000e+00 
 2.0304362e-01 -5.7516716e-02  0.0000000e+00 
 2.2943118e-01 -5.8739885e-02  0.0000000e+00 
 2.2281734e-01 -5.8477030e-02  0.0000000e+00 
 2.5005387e-01 -5.9386050e-02  0.0000000e+00 
 2.4323843e-01 -5.9200386e-02  0.0000000e+00 
 2.7133694e-01 -5.9799646e-02  0.0000000e+00 
 2.6431546e-01 -5.9689807e-02  0.0000000e+00 
 2.9278493e-01 -5.9980419e-02  0.0000000e+00 
 2.8559457e-01 -5.9945309e-02  0.0000000e+00 
 3.1500451e-01 -5.9942125e-02  0.0000000e+00 
 3.0766110e-01 -5.9979663e-02  0.0000000e+00 
 3.3765610e-01 -5.9687484e-02  0.0000000e+00 
 3.3017685e-01 -5.9795142e-02  0.0000000e+00 
 3.6141042e-01 -5.9208400e-02  0.0000000e+00 
 3.5345096e-01 -5.9391550e-02  0.0000000e+00 
 3.8558279e-01 -5.8516803e-02  0.0000000e+00 
 3.7967372e-01 -5.8700007e-02  0.0000000e+00 
 3.7401816e-01 -5.8875352e-02  0.0000000e+00 
 4.0922631e-01 -5.7656722e-02  0.0000000e+00 
 4.0325377e-01 -5.7886218e-02  0.0000000e+00 
 3.9753746e-01 -5.8105868e-02  0.0000000e+00 
 4.3333118e-01 -5.6609988e-02  0.0000000e+00 
 4.2726664e-01 -5.6884755e-02  0.0000000e+00 
 4.2155566e-01 -5.7143502e-02  0.0000000e+00 
 4.5734442e-01 -5.5409665e-02  0.0000000e+00 
 4.5124419e-01 -5.5724963e-02  0.0000000e+00 
 4.4549961e-01 -5.6021879e-02  0.0000000e+00 
 4.8145727e-01 -5.4058769e-02  0.0000000e+00 
 4.7533558e-01 -5.4411403e-02  0.0000000e+00 
 4.6957080e-01 -5.4743477e-02  0.0000000e+00 
 5.0561350e-01 -5.2570120e-02  0.0000000e+00 
 4.9948463e-01 -5.2956817e-02  0.0000000e+00 
 4.9371308e-01 -5.3320969e-02  0.0000000e+00 
 5.2975657e-01 -5.0956691e-02  0.0000000e+00 
 5.2363488e-01 -5.1374154e-02  0.0000000e+00 
 5.1787010e-01 -5.1767279e-02  0.0000000e+00 
 5.5383012e-01 -4.9231481e-02  0.0000000e+00 
 5.4772989e-01 -4.9676414e-02  0.0000000e+00 
 5.4198531e-01 -5.0095406e-02  0.0000000e+00 
 5.7777806e-01 -4.7407492e-02  0.0000000e+00 
 5.7171349e-01 -4.7876596e-02  0.0000000e+00 
 5.6600249e-01 -4.8318351e-02  0.0000000e+00 
 6.0129694e-01 -4.5517581e-02  0.0000000e+00 
 5.9532442e-01 -4.6004227e-02  0.0000000e+00 
 5.8960813e-01 -4.6469996e-02  0.0000000e+00 
 6.2482859e-01 -4.3534705e-02  0.0000000e+00 
 6.1891952e-01 -4.4039032e-02  0.0000000e+00 
 6.1326396e-01 -4.4521723e-02  0.0000000e+00 
 6.4806872e-01 -4.1490435e-02  0.0000000e+00 
 6.4200341e-01 -4.2030150e-02  0.0000000e+00 
 6.3643512e-01 -4.2525636e-02  0.0000000e+00 
 6.6946706e-01 -3.9535009e-02  0.0000000e+00 
 6.6198778e-01 -4.0226205e-02  0.0000000e+00 
 6.8215125e-01 -3.8347058e-02  0.0000000e+00 
 6.8215125e-01  3.8347058e-02  0.0000000e+00 
 6.6234394e-01  4.0193291e-02  0.0000000e+00 
 6.6982322e-01  3.9502095e-02  0.0000000e+00 
 6.3779348e-01  4.2404765e-02  0.0000000e+00 
 6.4385879e-01  4.1865050e-02  0.0000000e+00 
 6.4942708e-01  4.1369564e-02  0.0000000e+00 
 6.1441721e-01  4.4423295e-02  0.0000000e+00 
 6.2032628e-01  4.3918968e-02  0.0000000e+00 
 6.2598184e-01  4.3436277e-02  0.0000000e+00 
 5.9077376e-01  4.6375019e-02  0.0000000e+00 
 5.9674628e-01  4.5888373e-02  0.0000000e+00 
 6.0246257e-01  4.5422604e-02  0.0000000e+00 
 5.6666884e-01  4.8266808e-02  0.0000000e+00 
 5.7273341e-01  4.7797704e-02  0.0000000e+00 
 5.7844441e-01  4.7355949e-02  0.0000000e+00 
 5.4265558e-01  5.0046519e-02  0.0000000e+00 
 5.4875581e-01  4.9601586e-02  0.0000000e+00 
 5.5450039e-01  4.9182594e-02  0.0000000e+00 
 5.1854273e-01  5.1721409e-02  0.0000000e+00 
 5.2466442e-01  5.1303946e-02  0.0000000e+00 
 5.3042920e-01  5.0910821e-02  0.0000000e+00 
 4.9438650e-01  5.3278480e-02  0.0000000e+00 
 5.0051537e-01  5.2891783e-02  0.0000000e+00 
 5.0628692e-01  5.2527631e-02  0.0000000e+00 
 4.7024343e-01  5.4704731e-02  0.0000000e+00 
 4.7636512e-01  5.4352097e-02  0.0000000e+00 
 4.8212990e-01  5.4020023e-02  0.0000000e+00 
 4.4616988e-01  5.5987235e-02  0.0000000e+00 
 4.5227011e-01  5.5671937e-02  0.0000000e+00 
 4.5801469e-01  5.5375021e-02  0.0000000e+00 
 4.2222202e-01  5.7113312e-02  0.0000000e+00 
 4.2828656e-01  5.6838545e-02  0.0000000e+00 
 4.3399754e-01  5.6579798e-02  0.0000000e+00 
 3.9870309e-01  5.8061078e-02  0.0000000e+00 
 4.0467563e-01  5.7831582e-02  0.0000000e+00 
 4.1039194e-01  5.7611932e-02  0.0000000e+00 
 3.7517141e-01  5.8839597e-02  0.0000000e+00 
 3.8108048e-01  5.8656393e-02  0.0000000e+00 
 3.8673604e-01  5.8481048e-02  0.0000000e+00 
 3.5272737e-01  5.9408200e-02  0.0000000e+00 
 3.6068684e-01  5.9225050e-02  0.0000000e+00 
 3.3053300e-01  5.9790016e-02  0.0000000e+00 
 3.3801225e-01  5.9682358e-02  0.0000000e+00 
 3.0801079e-01  5.9977875e-02  0.0000000e+00 
 3.1535420e-01  5.9940338e-02  0.0000000e+00 
 2.8593697e-01  5.9946981e-02  0.0000000e+00 
 2.9312733e-01  5.9982091e-02  0.0000000e+00 
 2.6407556e-01  5.9686054e-02  0.0000000e+00 
 2.7109704e-01  5.9795893e-02  0.0000000e+00 
 2.4313433e-01  5.9197550e-02  0.0000000e+00 
 2.4994977e-01  5.9383214e-02  0.0000000e+00 
 2.2271632e-01  5.8473015e-02  0.0000000e+00 
 2.2933016e-01  5.8735870e-02  0.0000000e+00 
 2.0294592e-01  5.7511515e-02  0.0000000e+00 
 2.0934268e-01  5.7852084e-02  0.0000000e+00 
 1.8390486e-01  5.6314857e-02  0.0000000e+00 
 1.9008305e-01  5.6734086e-02  0.0000000e+00 
 1.6558132e-01  5.4881247e-02  0.0000000e+00 
 1.7155703e-01  5.5381491e-02  0.0000000e+00 
 1.4801839e-01  5.3212690e-02  0.0000000e+00 
 1.5373123e-01  5.3789670e-02  0.0000000e+00 
 1.3150121e-01  5.1341776e-02  0.0000000e+00 
 1.3714659e-01  5.2018909e-02  0.0000000e+00 
 1.1795370e-01  4.9554000e-02  0.0000000e+00 
 1.0282715e-01  4.7252800e-02  0.0000000e+00 
 8.8628200e-02  4.4743000e-02  0.0000000e+00 
 7.5390050e-02  4.2034050e-02  0.0000000e+00 
 6.3143600e-02  3.9136200e-02  0.0000000e+00 
 5.1917400e-02  3.6060300e-02  0.0000000e+00 
 4.1737750e-02  3.2817550e-02  0.0000000e+00 
 3.2628400e-02  2.9419300e-02  0.0000000e+00 
 2.4610600e-02  2.5876650e-02  0.0000000e+00 
 6.8700000e-01  7.3684289e-03  0.0000000e+00 
 6.8700000e-01  2.2456164e-02  0.0000000e+00 
 6.8700000e-01  3.0188188e-02  0.0000000e+00 
 6.8700000e-01  1.4736858e-02  0.0000000e+00 
 6.8700000e-01 -7.8332956e-03  0.0000000e+00 
 6.8700000e-01 -4.0919760e-04  0.0000000e+00 
 6.8700000e-01 -1.5345776e-02  0.0000000e+00 
 6.8700000e-01 -2.3093021e-02  0.0000000e+00 
 6.8700000e-01 -3.0488119e-02  0.0000000e+00 
 9.9941610e-01  1.3419000e-03  0.0000000e+00 
 9.9766580e-01  1.5870000e-03  0.0000000e+00 
 9.9475320e-01  1.9938000e-03  0.0000000e+00 
 9.9068500e-01  2.5595000e-03  0.0000000e+00 
 9.8547090e-01  3.2804000e-03  0.0000000e+00 
 9.7912290e-01  4.1519000e-03  0.0000000e+00 
 9.7165590e-01  5.1685000e-03  0.0000000e+00 
 9.6308730e-01  6.3238000e-03  0.0000000e+00 
 9.5343720e-01  7.6108000e-03  0.0000000e+00 
 9.4272800e-01  9.0217000e-03  0.0000000e+00 
 9.3098490e-01  1.0548500e-02  0.0000000e+00 
